[00:00:00,020 --> 00:00:01,780] 大家好,我是曲曲
[00:00:01,780 --> 00:00:05,660] 欢迎来到我们金贵的关系2.0的课程
[00:18:43,640 --> 00:18:46,860] 所以呢在经历了这样的一些感情之后呢
[00:18:46,860 --> 00:18:48,860] 我也会痛定思痛啊
[00:18:48,860 --> 00:18:50,400] 做深刻的反思
[00:18:50,400 --> 00:18:56,380] 那我会发现其实这段关系它的价值于我而言它是不够的
[00:18:56,380 --> 00:19:00,540] 它不仅仅是违背了我想向上生长的初衷
[00:19:00,540 --> 00:19:08,260] 同时资源平台金钱婚姻等等都没有拿到大的结果
[00:19:08,260 --> 00:19:12,440] 而我之所以会选择这么一个人谈了这么长时间
[00:19:12,440 --> 00:19:15,620] 消耗了这么长的青春其实本质上啊
[00:19:15,620 --> 00:19:21,900] 就是因为那一刻我觉得自己到了所谓的该结婚的年龄了
[00:19:21,900 --> 00:19:24,640] 于是呢我就犹豫啦迷茫啦
[00:19:24,640 --> 00:19:29,560] 没有继续坚持自我向上生长的这么一个目标
[00:19:29,560 --> 00:19:34,500] 以追求结婚为目的而去进行了这段关系
[00:19:34,500 --> 00:19:36,560] 那现在我是不可能啦
[00:19:36,560 --> 00:19:38,480] 现在我会很坚定地认为
[00:19:38,480 --> 00:19:40,560] 结婚还是要为自己的幸福
[00:19:40,560 --> 00:19:43,380] 为我们的向上生长而服务的
[00:19:43,380 --> 00:19:44,520] 婚姻不是终点
[00:19:44,520 --> 00:19:46,540] 它是一个手段
[00:19:46,540 --> 00:19:50,140] 或者说它是一个形式 方法
[00:19:50,140 --> 00:19:51,780] 如果说进入了婚姻呢
[00:19:51,780 --> 00:19:53,340] 能让我觉得幸福
[00:19:53,340 --> 00:19:56,220] 那么我们就可以进入婚姻
[00:19:56,220 --> 00:19:57,340] 如果反之
[00:19:58,620 --> 00:20:02,160] 我觉得进入婚姻也不一定会变得更好 更幸福
[00:20:02,160 --> 00:20:04,540] 那么我们就可以选择不结婚
[00:20:04,540 --> 00:20:05,840] 有了这样的认知呢
[00:20:05,840 --> 00:20:06,440] 我们就会知道
[00:20:06,440 --> 00:20:10,100] 我们应该活成一个值得爱的人
[00:20:10,100 --> 00:20:11,960] 我们不起求爱
[00:20:11,960 --> 00:20:13,920] 我们要变得值得爱
[00:20:13,920 --> 00:20:16,600] 其实我们应该在很年轻的时候
[00:20:16,600 --> 00:20:18,720] 拼了命地让自己变好
[00:20:18,720 --> 00:20:20,000] 变强大
[00:20:20,000 --> 00:20:21,080] 人质变高
[00:20:21,080 --> 00:20:22,540] 圈子变广
[00:20:22,540 --> 00:20:24,220] 形象变美
[00:20:24,220 --> 00:20:27,900] 本质上就是让自己要变得越来越抢手
[00:20:27,900 --> 00:20:30,880] 我们不能让一个男人为我死心塌地
[00:20:30,880 --> 00:20:35,100] 但我们可以让天下的男人为我前仆后继
[00:20:35,100 --> 00:20:39,960] 其实这个才是应该大家作为一个优秀的女性的行动纲领
[00:20:40,120 --> 00:20:44,180] 我们追求的目的地永远都是为了让自己变得更快乐
[00:20:44,180 --> 00:20:46,720] 更强大 更有能量
[00:20:46,720 --> 00:20:52,060] 如果说你把时间和精力都放在了让自己发光的这个层面上
[00:20:52,060 --> 00:20:54,520] 你就绝对不怕找不到男人
[00:20:55,300 --> 00:20:58,440] 所以现在很多想要向上的女孩
[00:20:58,440 --> 00:21:01,000] 她们可能心力没有那么的强
[00:21:01,000 --> 00:21:04,820] 她们可能也会遇到跟我曾经同样的人生卡点
[00:21:04,820 --> 00:21:07,640] 那她来咨询的时候我也会直接告诉她
[00:21:07,640 --> 00:21:09,800] 不要为了结婚而结婚
[00:21:09,800 --> 00:21:12,500] 而是要去寻找有价值的关系
[00:21:12,500 --> 00:21:15,280] 或者说能够为你提供翅膀的关系
[00:21:16,480 --> 00:21:20,280] 你能够全身地投入到你的事业里头
[00:21:20,280 --> 00:21:24,440] 你就一定要坚定不移地去追求事业的成长
[00:21:24,440 --> 00:21:26,000] 追求自我的成长
[00:21:26,000 --> 00:21:27,380] 那第二个点呢
[00:21:27,380 --> 00:21:30,200] 就是我们要改变能改变的
[00:21:30,200 --> 00:21:31,880] 接纳不能改变的
[00:21:31,880 --> 00:21:34,520] 很多的宝子当听到前面第一点的时候
[00:21:34,520 --> 00:21:36,300] 会觉得有道理啊
[00:21:36,300 --> 00:21:38,700] 好像确实不能为了结婚而结婚
[00:21:38,700 --> 00:21:41,160] 但是呢她比我会真的很担心说
[00:21:41,160 --> 00:21:43,500] 哎呀可是呢我要是过了30岁
[00:21:43,500 --> 00:21:45,880] 我就不好好找结婚对象了怎么办
[00:21:45,980 --> 00:21:50,300] 其实这个也是一个婚恋当中的一个事实逻辑
[00:21:50,300 --> 00:21:52,560] 就是说你过了30岁
[00:21:52,560 --> 00:21:57,240] 它确实在你其他条件都同等不变的情况下
[00:21:57,240 --> 00:22:00,520] 你年龄跨过30岁肯定在泽偶市场里
[00:22:00,520 --> 00:22:03,520] 它就不会像以前那么吃香了
[00:22:03,900 --> 00:22:06,480] 你老去纠结这个既定事实干什么呢
[00:22:06,480 --> 00:22:08,720] 就是如果你觉得30岁不好找
[00:22:08,720 --> 00:22:11,120] 你能退回25岁吗
[00:22:11,120 --> 00:22:14,220] 同样的 这个年龄和美貌也是一样的
[00:22:14,220 --> 00:22:16,900] 它区区时时是会随着时间的流逝
[00:22:16,900 --> 00:22:19,780] 价值就是会不断下降的一个东西
[00:22:19,780 --> 00:22:22,900] 很多人他就会想着各种去动脸啊
[00:22:22,900 --> 00:22:26,840] 然后让自己保持在一个青春貌美的状态里头
[00:22:26,840 --> 00:22:28,460] 可是在我看来啊
[00:22:28,460 --> 00:22:31,600] 光阴流逝它是一件无法改变的事儿
[00:22:31,600 --> 00:22:34,440] 如果说大家老是在这些无法改变
[00:22:34,440 --> 00:22:37,860] 势必要离我而去的这样一些价值上
[00:22:37,860 --> 00:22:39,840] 去不断地挣扎的话
[00:22:39,840 --> 00:22:42,780] 其实呢它本质上来讲是在一个
[00:22:42,780 --> 00:22:44,400] 向死的轨道上
[00:22:44,400 --> 00:22:47,480] 就是你越使劲越焦虑
[00:22:47,480 --> 00:22:50,360] 而你真正要关注的是那些
[00:22:50,360 --> 00:22:52,780] 真的可以去改变的事情
[00:22:52,780 --> 00:22:54,000] 也就是说这些事
[00:22:54,000 --> 00:22:56,920] 它不仅仅不会随着你的年龄增长
[00:22:56,920 --> 00:22:58,120] 而去衰退
[00:22:58,120 --> 00:23:00,880] 甚至于会随着你的年龄增长
[00:23:00,880 --> 00:23:03,640] 而给你富裕更高的价值
[00:23:03,640 --> 00:23:05,980] 比如说你现在三十了
[00:23:05,980 --> 00:23:09,320] 你搞不赢那个20岁25岁的女生
[00:23:09,320 --> 00:23:12,080] 你没有她们青春亮丽
[00:23:12,210 --> 00:23:15,710] 可是这个时候如果你说我身家过意呢
[00:23:16,330 --> 00:23:17,070] 对吧
[00:23:17,070 --> 00:23:19,370] 你也许就不用那么漂亮了
[00:23:19,370 --> 00:23:22,570] 你也同样的不会缺乏任何的时长
[00:23:22,830 --> 00:23:24,590] 就好像之前我给大家讲过
[00:23:24,590 --> 00:23:26,530] 就是我的一个男性朋友
[00:23:26,530 --> 00:23:28,170] 他有一天呢他就跟我说
[00:23:28,170 --> 00:23:31,770] 哎呀你看看我们现在一起玩的那些女孩子
[00:23:31,770 --> 00:23:34,950] 人家都已经是这个什么00后了
[00:23:34,950 --> 00:23:37,050] 越来越年轻漂亮了
[00:23:37,050 --> 00:23:38,250] 一茬接一茬的
[00:23:38,250 --> 00:23:39,270] 然后你还单着
[00:23:39,270 --> 00:23:40,430] 你还不找对象
[00:23:40,430 --> 00:23:41,930] 你还不着急
[00:23:42,280 --> 00:23:43,120] 那个时候呢
[00:23:43,120 --> 00:23:44,980] 我就可以特别特别自信地跟他说
[00:23:44,980 --> 00:23:46,020] 我说
[00:23:46,790 --> 00:23:47,810] 他们有的
[00:23:47,810 --> 00:23:48,390] 我没有
[00:23:48,390 --> 00:23:49,890] 我说可是我有的
[00:23:49,890 --> 00:23:50,710] 他们有吧
[00:23:51,490 --> 00:23:52,270] 然后呢
[00:23:52,270 --> 00:23:53,450] 他就不说话了
[00:23:53,450 --> 00:23:53,890] 所以呢
[00:23:53,890 --> 00:23:55,790] 在可以改变的事情上
[00:23:55,790 --> 00:23:56,590] 向上看
[00:23:56,590 --> 00:23:58,530] 在不能改变的事情上
[00:23:58,530 --> 00:24:00,830] 我们要放弃焦虑
[00:24:00,830 --> 00:24:02,130] 放弃挣扎
[00:24:02,130 --> 00:24:04,510] 把所有的精力和目光
[00:24:04,510 --> 00:24:05,910] 全部都聚集到
[00:24:05,910 --> 00:24:07,370] 自我成长上
[00:24:07,370 --> 00:24:08,670] 还是那句话啊
[00:24:08,670 --> 00:24:10,770] 就算错过了识婚年龄
[00:24:10,770 --> 00:24:12,610] 但是如果您有几个亿
[00:24:12,610 --> 00:24:15,590] 你依然是择偶市场的香波波
[00:24:16,070 --> 00:24:17,270] 那接下来呢
[00:24:17,270 --> 00:24:19,770] 我们就来看第三层枷锁
[00:24:19,770 --> 00:24:23,230] 就是怎么平衡事业和家庭
[00:24:23,360 --> 00:24:27,400] 这是很多女性都常常会问到的一个问题啊
[00:24:27,400 --> 00:24:28,940] 我认为问这个问题的人呢
[00:24:28,940 --> 00:24:29,740] 本质上啊
[00:24:29,740 --> 00:24:32,160] 是对别人的指责无法释怀的
[00:24:32,760 --> 00:24:34,640] 比如说当你再去搞事业的时候
[00:24:34,640 --> 00:24:36,740] 你的家人可能就开始怪你说
[00:24:36,740 --> 00:24:39,120] 哎你怎么不多陪陪家人呢
[00:24:39,120 --> 00:24:40,540] 不多陪陪小孩啊
[00:24:40,540 --> 00:24:41,540] 啊那这个时候呢
[00:24:41,540 --> 00:24:43,760] 你的内心可能就会开始攻击自己
[00:24:43,760 --> 00:24:44,920] 相反的
[00:24:44,920 --> 00:24:46,400] 你去搞家庭的时候呢
[00:24:46,400 --> 00:24:48,720] 可能你的老板又会来责怪你
[00:24:48,720 --> 00:24:50,380] 说在这个过程当中
[00:24:50,380 --> 00:24:53,400] 啊他就觉得你怎么天天把你的精力放家里啊
[00:24:53,400 --> 00:24:55,600] 然后你的这个事业又不好好搞
[00:24:55,600 --> 00:24:57,320] 那你在这个过程里呢
[00:24:57,320 --> 00:25:00,220] 一边就会觉得自己确实是照顾不过来
[00:25:00,220 --> 00:25:02,740] 但是你又想照顾的更多
[00:25:02,740 --> 00:25:09,240] 于是你就会把两边都想要试图投入越来越多的时间跟精力
[00:25:09,240 --> 00:25:12,940] 可是最后你就会发现你投入的越多
[00:25:12,940 --> 00:25:15,500] 别人越来越欲求不满
[00:25:15,500 --> 00:25:18,980] 同时因为我们的时间跟精力再怎么去挤
[00:25:18,980 --> 00:25:20,700] 它依然是有限的
[00:25:20,700 --> 00:25:23,360] 所以你也会把自己弄得越来越疲惫
[00:25:23,360 --> 00:25:29,540] 说白了这样的情况其实还是你在在意迎合他人的评价
[00:25:29,540 --> 00:25:30,580] 所以说疲于奔命
[00:25:30,580 --> 00:25:34,200] 但是如果是我呢,我就不会问这样的问题
[00:25:34,200 --> 00:25:38,040] 我不认为我要围着事业和家庭转
[00:25:38,040 --> 00:25:42,880] 而是事业和家庭都应该围着我来转
[00:25:42,880 --> 00:25:46,820] 就好比啊,我公司里有重要的两名大将
[00:25:46,820 --> 00:25:49,080] 我要如何去平衡他们呢
[00:25:49,080 --> 00:25:52,840] 我得需要让他们既能竞争又能合作,是吧
[00:25:52,840 --> 00:25:54,820] 那如果说他们只有合作
[00:25:54,820 --> 00:25:57,500] 我作为老板我是不是被孤立了
[00:25:57,500 --> 00:26:00,420] 可是如果他们之间只有竞争
[00:26:00,420 --> 00:26:05,100] 那公司是不是就没有办法往同一个地方使劲了
[00:26:05,100 --> 00:26:07,660] 那这个业务也没有办法越做越大
[00:26:07,660 --> 00:26:08,420] 所以呢
[00:26:09,140 --> 00:26:12,060] 要他们以我为中心
[00:26:12,060 --> 00:26:14,360] 也就是说既有共同的利益
[00:26:14,360 --> 00:26:17,520] 同时又有这种利益之间的博弈
[00:26:17,520 --> 00:26:20,600] 让他们既能够竞争又能够合作
[00:26:20,600 --> 00:26:24,920] 同样的我们要有一个把自己当成甲方的思维
[00:26:24,920 --> 00:26:25,980] 也就是说
[00:26:25,980 --> 00:26:31,100] 家庭跟事业其实只是我的两个乙方而已
[00:26:31,100 --> 00:26:34,280] 不是我要去满足他们
[00:26:34,280 --> 00:26:36,880] 而是我要通过某一些机制
[00:26:36,880 --> 00:26:41,160] 让这两个乙方都来竞争我的关注
[00:26:41,160 --> 00:26:43,240] 竞争我的注意力
[00:26:43,240 --> 00:26:46,960] 说白了也就是说我们需要不断地来提高自己
[00:26:46,960 --> 00:26:50,740] 让自己处于一个功不应求的状况
[00:26:50,740 --> 00:26:54,240] 他们也就变成了想要怎么架高者得
[00:26:55,820 --> 00:26:59,460] 就跟我经常给大家举例子说买爱马仕一个道理对吧
[00:26:59,460 --> 00:27:03,520] 买爱马仕的包你就是每个人要抢着来买你
[00:27:03,520 --> 00:27:06,040] 而不是你去求着别人来买
[00:27:06,870 --> 00:27:10,570] 其实我觉得呢这个世界上所有的这些事啊
[00:27:10,570 --> 00:27:13,410] 它本质上都跟训狗是差不多的
[00:27:13,410 --> 00:27:15,350] 就我以前养狗的时候啊
[00:27:15,350 --> 00:27:18,690] 我们家的狗只要特别特别的吵啊
[00:27:18,690 --> 00:27:20,190] 特别特别的叫的时候呢
[00:27:20,190 --> 00:27:22,470] 比如说他很想很想吃东西的时候
[00:27:22,470 --> 00:27:24,770] 但是往往呢我并不会如他所愿
[00:27:24,770 --> 00:27:26,190] 你就这样去喂它
[00:27:26,190 --> 00:27:28,730] 而是我看它安静了
[00:27:28,730 --> 00:27:29,650] 看它乖了
[00:27:29,650 --> 00:27:32,750] 让它觉得你这样让到我心情很舒畅了
[00:27:32,750 --> 00:27:34,730] 我才会去给它喂吃的
[00:27:34,730 --> 00:27:37,930] 所以在我看来就是你得来适应我的节奏
[00:27:37,930 --> 00:27:40,710] 而不是我永远的去迁就你的节奏
[00:27:40,710 --> 00:27:41,990] 那时间一长呢
[00:27:41,990 --> 00:27:42,690] 大家就知道
[00:27:42,690 --> 00:27:47,510] 我是有自己的一个不成规律的
[00:27:47,510 --> 00:27:49,070] 激励机制的
[00:27:49,070 --> 00:27:51,010] 我会根据我自己的
[00:27:51,010 --> 00:27:55,730] 内心当中的感受和规则来满足他们
[00:27:55,730 --> 00:27:57,590] 回馈他们 激励他们
[00:27:58,970 --> 00:27:59,750] 所以呢
[00:27:59,750 --> 00:28:02,550] 不是我要去为他们转
[00:28:02,550 --> 00:28:05,410] 而是他们都要为着我转
[00:28:05,410 --> 00:28:07,690] 我只会根据自己的框架
[00:28:07,690 --> 00:28:10,810] 去安排自己的时间和精力
[00:28:10,900 --> 00:28:11,660] 好
[00:28:11,660 --> 00:28:14,060] 那我们再来看看第四个困境啊
[00:28:14,060 --> 00:28:14,560] 就是
[00:28:14,560 --> 00:28:16,060] 我想做事业
[00:28:16,060 --> 00:28:19,500] 但是男人好像都只想占我的便宜
[00:28:19,500 --> 00:28:20,120] 怎么办
[00:28:20,640 --> 00:28:24,900] 这其实是女性在商业竞争当中 在职场竞争当中
[00:28:25,700 --> 00:28:28,100] 经常经常会遇到的一个问题
[00:28:28,100 --> 00:28:31,340] 那我之前呢 跟一个闺蜜联盟的姐妹聊天啊
[00:28:31,340 --> 00:28:33,640] 她很漂亮 身材很好
[00:28:33,640 --> 00:28:36,520] 但是呢 其实她走的根本就不是雌性路线
[00:28:36,520 --> 00:28:38,660] 而是纯纯的雄性路线
[00:28:38,660 --> 00:28:41,920] 她一年的净利润都可以做到几个亿
[00:28:42,660 --> 00:28:46,240] 但是啊 她每次在出去跟男性接触的时候
[00:28:46,240 --> 00:28:49,700] 很多男的一上来第一时间就会想泡她
[00:28:50,280 --> 00:28:53,080] 可能喝多了想拉拉他的手啊
[00:28:53,080 --> 00:28:54,700] 他就会觉得非常的恶心
[00:28:54,700 --> 00:28:55,800] 非常的抗拒
[00:28:56,320 --> 00:28:59,440] 他觉得我和男人参加同一个社交场
[00:29:01,080 --> 00:29:03,200] 我也很有财富资源
[00:29:03,200 --> 00:29:05,140] 我跟他们交了一样的钱
[00:29:05,140 --> 00:29:07,580] 凭什么为什么我来到这里之后
[00:29:07,580 --> 00:29:10,640] 他们就要这样子对我上下其手
[00:29:10,640 --> 00:29:12,200] 让我觉得非常的不公平
[00:29:12,200 --> 00:29:13,840] 那么面对这样的局面呢
[00:29:13,840 --> 00:29:16,780] 很多的所谓的这个女权主义者
[00:29:16,780 --> 00:29:18,900] 他们就会开始去批判了
[00:29:19,500 --> 00:29:25,160] 回漫骂或者说我们也会在网络上经常看到一些这种大喊
[00:29:25,780 --> 00:29:28,940] 但是呢我们其实不应该这么做
[00:29:28,940 --> 00:29:33,840] 因为这种大喊其实本质上并不能改变今天的这个社会局面
[00:29:33,840 --> 00:29:36,160] 那我们到底应该怎么做呢
[00:29:36,160 --> 00:29:40,520] 那第一呢就是轻描淡写保护心力
[00:29:40,520 --> 00:29:45,800] 我跟大家讲就是你们不要把这种事情去特殊化看待
[00:29:45,800 --> 00:29:48,920] 好像说我遇到这种男人
[00:29:48,920 --> 00:29:51,420] 或者说我在生意场上遇到这样的闲主手了
[00:29:51,420 --> 00:29:54,060] 这是不是因为我今天运气特别不好
[00:29:54,060 --> 00:29:57,460] 我遇到了一个这么样的一个不知廉耻的人
[00:29:57,460 --> 00:29:59,100] 那大家不要这样去想
[00:29:59,100 --> 00:30:00,260] 而要把
[00:30:00,260 --> 00:30:02,860] 是不是所有的职场也好呀
[00:30:02,860 --> 00:30:04,580] 或者说商业竞争也好呀
[00:30:04,580 --> 00:30:06,880] 就是你总会遇到这样的事
[00:30:06,880 --> 00:30:10,560] 它其实本身上它是一个常态化事件
[00:30:10,560 --> 00:30:13,740] 因为这种事情它不只是发生一次
[00:30:13,740 --> 00:30:18,260] 它也不仅仅只会发生在你一个女性创业者身上
[00:30:18,260 --> 00:30:23,500] 而是所有的女性在这样的一个男权社会的竞争的时候
[00:30:23,500 --> 00:30:25,840] 普遍都会遇到的一个问题
[00:30:25,840 --> 00:30:28,520] 只是评次的多少不同而已
[00:30:28,520 --> 00:30:30,500] 可能因为你更美
[00:30:30,500 --> 00:30:32,680] 那你可能就遇到更多
[00:30:32,680 --> 00:30:34,860] 就算有一个女生
[00:30:34,860 --> 00:30:37,380] 她是短头发的阿梅平胸
[00:30:37,380 --> 00:30:39,880] 她同样的也会遇到这样的事情
[00:30:39,880 --> 00:30:42,280] 只是评次可能稍微低一点
[00:30:42,280 --> 00:30:43,540] 所以说呢
[00:30:43,540 --> 00:30:45,900] 这些男性他并不是针对你怎么样
[00:30:45,900 --> 00:30:48,760] 而是这就是他的一种本能
[00:30:49,580 --> 00:30:52,940] 所以如果我们去把这个事儿特殊化的时候
[00:30:52,940 --> 00:30:55,100] 你每次遇到这样的事儿
[00:30:55,100 --> 00:30:57,640] 你都会含毛树立
[00:30:57,640 --> 00:30:59,740] 然后露出你的棱角
[00:30:59,740 --> 00:31:03,660] 会产生愤怒 委屈 内耗
[00:31:03,660 --> 00:31:08,840] 这样的话我们的心理能量会在这样的过程当中被消耗掉的
[00:31:08,840 --> 00:31:11,820] 就没有办法很好地去前进了
[00:31:12,270 --> 00:31:12,870] 你想想看
[00:31:12,870 --> 00:31:15,890] 你每次遇到这样的事,每次就要消耗一次
[00:31:15,890 --> 00:31:19,210] 那你想想看,如果你是一个职场人,或者你是一个创业者
[00:31:19,210 --> 00:31:22,630] 你一生遇到多少这样的事,你就要被消耗多少次
[00:31:22,630 --> 00:31:25,070] 你说你怎么能够竞争得过别人呢
[00:31:25,070 --> 00:31:28,610] 所以呢,我们要稀松平常地去对待他
[00:31:28,610 --> 00:31:31,970] 你要理解成,这是你做项目的时候啊
[00:31:31,970 --> 00:31:33,770] 其中的一个工期
[00:31:34,270 --> 00:31:38,770] 这就是你销售流程当中的其中一个环节
[00:31:38,770 --> 00:31:41,890] 这是你搞客户关系的一个必经之路
[00:31:41,890 --> 00:31:45,610] 我遇到的每一个男性大概都这样
[00:31:45,610 --> 00:31:48,430] 你有什么特别的 对吧
[00:31:48,430 --> 00:31:50,010] 你不把他当回事
[00:31:50,010 --> 00:31:52,750] 其实有的时候他就真的不是回事了
[00:31:52,750 --> 00:31:54,830] 你把他看得小了
[00:31:54,830 --> 00:31:56,950] 那么你自己呢 就会变得大
[00:31:57,690 --> 00:31:59,670] 所以呢 大家要记住
[00:31:59,670 --> 00:32:02,770] 不要因为必然会发生的事情去内耗
[00:32:02,770 --> 00:32:06,150] 保护好自己的心理才更加重要
[00:32:06,630 --> 00:32:11,050] 好 第二个呢就是假性迎合窍洞结果
[00:32:11,050 --> 00:32:15,590] 这其实也是我一直以来都在给大家传递的一个方法论
[00:32:15,590 --> 00:32:21,630] 就是我们是没有办法凭一己之力来改变这个世界的
[00:32:21,630 --> 00:32:25,990] 但是我们可以通过假性迎合对方需求
[00:32:25,990 --> 00:32:28,270] 最终达到我自己的目的
[00:32:28,270 --> 00:32:30,370] 当我想要打进这个圈子啊
[00:32:30,370 --> 00:32:31,530] 想要获取资源
[00:32:31,530 --> 00:32:34,470] 那么就不可能说把对方拉黑啊
[00:32:34,470 --> 00:32:35,190] 删除
[00:32:35,190 --> 00:32:38,830] 因为如果这样的话你连门票都没有了
[00:32:38,830 --> 00:32:40,050] 机会也没有了
[00:32:40,050 --> 00:32:43,670] 那么我们既然有的时候是因为自己的性别
[00:32:43,670 --> 00:32:47,190] 或者说美貌拥有了这个进场的门票
[00:32:47,190 --> 00:32:49,830] 那么我们就要先进场
[00:32:49,830 --> 00:32:51,730] 然后再通过博弈
[00:32:51,890 --> 00:32:54,190] 最后让他觉得你实在没戏
[00:32:54,190 --> 00:32:56,550] 只能发展成合作伙伴
[00:32:56,550 --> 00:32:59,490] 比如说当这个男的
[00:32:59,490 --> 00:33:01,370] 他想牵你的手 对吧
[00:33:01,370 --> 00:33:03,190] 你就轻轻地放开
[00:33:03,190 --> 00:33:05,850] 他想蹭过来 你轻轻地躲开
[00:33:06,200 --> 00:33:07,720] 多了 你反手把他一崴
[00:33:07,720 --> 00:33:09,000] 就把他送上车
[00:33:09,000 --> 00:33:10,040] 非常优雅
[00:33:10,040 --> 00:33:12,160] 一套动作 行云流水
[00:33:12,200 --> 00:33:13,840] 在这个过程当中
[00:33:13,840 --> 00:33:16,080] 你的态度其实是非常非常礼貌的
[00:33:17,220 --> 00:33:18,340] 我好看我的 对吧
[00:33:18,340 --> 00:33:21,080] 那跟你有什么关系呢 我没有占你的便宜
[00:33:21,080 --> 00:33:22,620] 我也不跟你翻脸
[00:33:23,260 --> 00:33:24,720] 同时呢 我也对你
[00:33:24,720 --> 00:33:27,120] 保持绝对的尊重
[00:33:27,150 --> 00:33:28,690] 那你有什么资格
[00:33:28,690 --> 00:33:30,390] 就这样把我踢出局呢
[00:33:30,390 --> 00:33:33,150] 因为我是非常非常体面的
[00:33:33,150 --> 00:33:35,370] 所以 当他多次试探之后啊
[00:33:35,370 --> 00:33:36,710] 他往往就会发现说
[00:33:36,710 --> 00:33:38,130] 哎呀 确实没辙
[00:33:39,380 --> 00:33:42,280] 那么当大家处于这样的一些生意场的时候
[00:33:42,280 --> 00:33:45,840] 绝大部分情况因为彼此都是比较有头有脸的人
[00:33:45,840 --> 00:33:48,220] 如果你熬过了这个阶段
[00:33:48,220 --> 00:33:50,180] 进入到了你想进的圈子
[00:33:50,180 --> 00:33:52,140] 拿到了最终想要的结果
[00:33:52,140 --> 00:33:53,200] 和坏圈
[00:33:53,200 --> 00:33:56,320] 那他反而会觉得这个女人很厉害
[00:33:56,320 --> 00:33:58,900] 就不会再想说占你的便宜了
[00:33:59,740 --> 00:34:00,600] 男人是这样的
[00:34:00,600 --> 00:34:03,180] 当他意识到你从内心当中
[00:34:03,180 --> 00:34:05,220] 其实就是一个大女主形象的时候
[00:34:05,220 --> 00:34:09,220] 它反而对于想要去泡你的那个欲望就会极致降低
[00:34:13,760 --> 00:34:15,280] 因为我们一定要知道
[00:34:15,280 --> 00:34:18,800] 当你能够为一段关系去提供价值的时候
[00:34:18,800 --> 00:34:22,680] 其实任何一个人他都是不会轻易地去舍弃这段关系的
[00:34:22,680 --> 00:34:26,300] 他不会因为从男女关系的维度上得不到你
[00:34:26,300 --> 00:34:29,760] 所以他就即使他跟你玩能挣钱
[00:34:29,760 --> 00:34:31,000] 他这个钱他都不挣了
[00:34:31,000 --> 00:34:32,220] 不会有这样的事情
[00:34:32,220 --> 00:34:35,100] 所以咱们一定要先进场
[00:34:35,100 --> 00:34:38,360] 假性迎合的同时展现你的实力和能力
[00:34:38,360 --> 00:34:41,740] 让他看到了你的能力和价值的瞬间
[00:34:41,740 --> 00:34:45,540] 他自然地就会去衡量这其中的利益关系
[00:34:47,380 --> 00:34:50,720] 这个才是我们所说的尊重
[00:34:50,720 --> 00:34:53,480] 尊重其实并不是我强行地说
[00:34:53,480 --> 00:34:55,020] 你怎么不尊重人呢
[00:34:55,020 --> 00:34:57,140] 我是个女的你就应该尊重我
[00:34:57,140 --> 00:35:02,240] 尊重是我们必须要展现出我们实打实的价值
[00:35:02,240 --> 00:35:03,800] 他才会来尊重你
[00:35:03,800 --> 00:35:06,740] 当你没有拿出任何的结果和成绩之前
[00:35:06,740 --> 00:35:09,340] 他本身上就是他想尊重你他就尊重你
[00:35:09,340 --> 00:35:11,860] 她不想尊重你,她就不尊重你,对吧
[00:35:11,860 --> 00:35:15,380] 所以呢,从来都没有什么叫应该尊重
[00:35:15,380 --> 00:35:17,520] 只有叫赢得尊重
[00:35:17,520 --> 00:35:20,020] 那么我们就来到最后一道枷锁了
[00:35:20,020 --> 00:35:22,360] 那这个呢就是很多女性
[00:35:22,360 --> 00:35:26,860] 她会下意识地认为自己没有办法和男人竞争
[00:35:26,860 --> 00:35:30,840] 我之前有看到过一些其他的一些情感类的博主
[00:35:30,840 --> 00:35:35,140] 他们会非常非常大气地去宣扬一种观点
[00:35:35,140 --> 00:35:38,560] 说我们女人怎么可能比男的赚得多呢
[00:35:39,240 --> 00:35:41,680] 就是女人好像來到這個世界上天生
[00:35:41,680 --> 00:35:43,100] 她就不是個賺錢的料
[00:35:43,540 --> 00:35:46,000] 所以你就好好地把這個男的搞明白
[00:35:46,570 --> 00:35:48,550] 他們的這種觀點
[00:35:48,740 --> 00:35:50,000] 本質上來講
[00:35:50,000 --> 00:35:53,420] 在我看起來是沒有對男人趣味的
[00:35:53,620 --> 00:35:56,700] 骨子裡頭就是會覺得男人是更強的
[00:35:57,100 --> 00:36:00,260] 他們不相信自己可以比男人更強
[00:36:00,260 --> 00:36:01,600] 既然他都不相信
[00:36:01,600 --> 00:36:06,620] 那就更別談他可以竭盡所能的去做到這件事情了
[00:36:06,900 --> 00:36:09,280] 那還有一些佛祖呢
[00:36:09,280 --> 00:36:12,360] 他们好像也在教女人搞事业搞雄近
[00:36:12,360 --> 00:36:15,180] 但是呢我老觉得他们教的这些东西
[00:36:15,180 --> 00:36:17,500] 有一股子胭脂粉味
[00:36:18,280 --> 00:36:20,150] 就是他们的出发点是
[00:36:20,150 --> 00:36:23,710] 我搞事业是为了让我更加有光环
[00:36:23,710 --> 00:36:27,150] 我有了光环之后更容易被大佬看见
[00:36:27,150 --> 00:36:29,490] 或者说更容易被男人喜欢
[00:36:29,490 --> 00:36:31,890] 那他最终其实强调的还是
[00:36:31,890 --> 00:36:35,290] 我们是要去依靠男人依赖男人的
